Time,N,Recur,Hilos,Inicio,Fin,Max_Consumo_Memoria,PorCiento_Uso_Memoria,Promedio_PorCiento_Uso_Proc,Max_PorCiento_Uso_Proc,Promedio_Temp,Max_Temp,Promedio_Frecuencia_Proc,Max_Frecuencia,Tipo_Procesador,Tipo_Memoria,Tipo_Disco,ESTRATEGIA,Nucleos
1.18601232299989,1000,1,1,2023-07-02 00:44:58.663,2023-07-02 00:44:59.849,27620,0,7.93333333333333,8.4,54,54,2692490.16666667,4294959,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.711335320000217,1000,1,2,2023-07-02 00:44:59.849,2023-07-02 00:45:00.561,26896,0,16.2,16.4,67,67,843237.333333333,946097,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.481267453000328,1000,1,3,2023-07-02 00:45:00.561,2023-07-02 00:45:01.042,27812,0,22.3666666666667,24.8,67,67,3555969.66666667,4271121,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.362425070998142,1000,1,4,2023-07-02 00:45:01.042,2023-07-02 00:45:01.404,27832,0,32.4,33.2,76,76,4207933.5,4291270,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.295150016998377,1000,1,5,2023-07-02 00:45:01.404,2023-07-02 00:45:01.700,27848,0,41.2,41.2,76,76,4190395,4190395,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.26677936499982,1000,1,6,2023-07-02 00:45:01.700,2023-07-02 00:45:01.966,27868,0,46.55,49.5,76,76,4100005,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.278352256998915,1000,1,7,2023-07-02 00:45:01.966,2023-07-02 00:45:02.245,27888,0,58.4,58.4,76,76,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.284512246998929,1000,1,8,2023-07-02 00:45:02.245,2023-07-02 00:45:02.529,27908,0,45.75,48,76,76,4099994.5,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.240618485000596,1000,1,9,2023-07-02 00:45:02.529,2023-07-02 00:45:02.770,27924,0,69.3,69.3,76,76,4119648,4119648,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.216531508998742,1000,1,10,2023-07-02 00:45:02.770,2023-07-02 00:45:02.987,27944,0,79.7,79.7,76,76,4293511,4293511,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.201164964000782,1000,1,11,2023-07-02 00:45:02.987,2023-07-02 00:45:03.188,27960,0,84.9,84.9,76,76,4183429,4183429,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.187814760000038,1000,1,12,2023-07-02 00:45:03.188,2023-07-02 00:45:03.376,27980,0,91.6,91.6,76,76,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.674576534998778,1000,2,1,2023-07-02 00:45:03.376,2023-07-02 00:45:04.050,109128,1,8.13333333333333,8.5,72,72,3112074,3863509,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.347095528999489,1000,2,2,2023-07-02 00:45:04.050,2023-07-02 00:45:04.397,109212,1,14.8,16.3,72,72,1771304,2400806,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.249175329998252,1000,2,3,2023-07-02 00:45:04.397,2023-07-02 00:45:04.647,109212,1,24,24,72,72,4128579,4128579,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.200175881000177,1000,2,4,2023-07-02 00:45:04.647,2023-07-02 00:45:04.847,109212,1,29,29,73,73,1793108,1793108,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.16930502300238,1000,2,5,2023-07-02 00:45:04.847,2023-07-02 00:45:05.016,109212,1,36.7,36.7,73,73,4180746,4180746,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.151745029001177,1000,2,6,2023-07-02 00:45:05.016,2023-07-02 00:45:05.168,109212,1,46.4,46.4,73,73,4100391,4100391,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.152399831000366,1000,2,7,2023-07-02 00:45:05.168,2023-07-02 00:45:05.320,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.143384645998594,1000,2,8,2023-07-02 00:45:05.320,2023-07-02 00:45:05.464,109244,1,57.4,57.4,73,73,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.12996864699744,1000,2,9,2023-07-02 00:45:05.464,2023-07-02 00:45:05.594,109264,1,69.7,69.7,73,73,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.121368931999314,1000,2,10,2023-07-02 00:45:05.594,2023-07-02 00:45:05.715,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.120423975997255,1000,2,11,2023-07-02 00:45:05.715,2023-07-02 00:45:05.836,109296,1,82.2,82.2,73,73,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.120184430998052,1000,2,12,2023-07-02 00:45:05.836,2023-07-02 00:45:05.956,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.541995187002613,1000,3,1,2023-07-02 00:45:05.956,2023-07-02 00:45:06.498,113408,1,37.3,95.9,82,82,4225378.33333333,4476146,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.300361616998998,1000,3,2,2023-07-02 00:45:06.498,2023-07-02 00:45:06.798,113312,1,12.9,15.8,82,82,2407231.5,3977742,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.223198219999176,1000,3,3,2023-07-02 00:45:06.799,2023-07-02 00:45:07.022,113312,1,22.9,22.9,82,82,2818048,2818048,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.188483760997769,1000,3,4,2023-07-02 00:45:07.022,2023-07-02 00:45:07.210,113312,1,29.3,29.3,73,73,2831224,2831224,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.162539525998,1000,3,5,2023-07-02 00:45:07.210,2023-07-02 00:45:07.373,113312,1,38.4,38.4,73,73,2110692,2110692,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.148118225002691,1000,3,6,2023-07-02 00:45:07.373,2023-07-02 00:45:07.521,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.153860949001683,1000,3,7,2023-07-02 00:45:07.521,2023-07-02 00:45:07.675,113312,1,48.5,48.5,73,73,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.150484646997938,1000,3,8,2023-07-02 00:45:07.675,2023-07-02 00:45:07.825,113348,1,61,61,73,73,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.141449087001092,1000,3,9,2023-07-02 00:45:07.825,2023-07-02 00:45:07.967,113368,1,71.8,71.8,73,73,4102424,4102424,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.136288730998786,1000,3,10,2023-07-02 00:45:07.967,2023-07-02 00:45:08.103,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.133118890997139,1000,3,11,2023-07-02 00:45:08.103,2023-07-02 00:45:08.236,113400,1,84.1,84.1,75,75,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.143200147998869,1000,3,12,2023-07-02 00:45:08.236,2023-07-02 00:45:08.380,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.18414230599956,1000,1,1,2023-07-02 00:45:08.380,2023-07-02 00:45:09.564,113420,1,20.6571428571428,96.3,71.5714285714286,75,3392654.14285714,4305581,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.7046442259998,1000,1,2,2023-07-02 00:45:09.564,2023-07-02 00:45:10.268,113324,1,16.3666666666667,16.4,67,67,2067814,2700000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.482664420000219,1000,1,3,2023-07-02 00:45:10.268,2023-07-02 00:45:10.751,113324,1,22.9333333333333,25.7,71,71,3054853,4190797,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.360745867001242,1000,1,4,2023-07-02 00:45:10.751,2023-07-02 00:45:11.112,113324,1,31.95,32.5,71,71,3400932,4101864,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.289915355999256,1000,1,5,2023-07-02 00:45:11.112,2023-07-02 00:45:11.402,113324,1,40.2,40.2,71,71,4296643,4296643,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.243310093999753,1000,1,6,2023-07-02 00:45:11.402,2023-07-02 00:45:11.645,113324,1,44.6,44.6,76,76,4096806,4096806,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.287638411999069,1000,1,7,2023-07-02 00:45:11.645,2023-07-02 00:45:11.933,113340,1,54.2,58.4,76,76,4100005,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.259512906999589,1000,1,8,2023-07-02 00:45:11.933,2023-07-02 00:45:12.192,113356,1,52.9,52.9,76,76,800000,800000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.2340854460017,1000,1,9,2023-07-02 00:45:12.192,2023-07-02 00:45:12.426,113372,1,53.9,53.9,76,76,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.214352587001485,1000,1,10,2023-07-02 00:45:12.426,2023-07-02 00:45:12.641,113388,1,66,66,76,76,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.214648487999511,1000,1,11,2023-07-02 00:45:12.641,2023-07-02 00:45:12.856,113404,1,75,75,82,82,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.209406855999987,1000,1,12,2023-07-02 00:45:12.856,2023-07-02 00:45:13.065,113420,1,85.2,85.2,82,82,4099989,4099989,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.657600715003355,1000,2,1,2023-07-02 00:45:13.065,2023-07-02 00:45:13.723,113420,1,11.4333333333333,18.9,82,82,3745613.66666667,4436841,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.347866727999644,1000,2,2,2023-07-02 00:45:13.723,2023-07-02 00:45:14.070,113324,1,14.25,15.8,79,79,3532669.5,4365339,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.24886550500014,1000,2,3,2023-07-02 00:45:14.071,2023-07-02 00:45:14.319,113324,1,22.2,22.2,79,79,4111827,4111827,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.201346613001078,1000,2,4,2023-07-02 00:45:14.319,2023-07-02 00:45:14.521,113324,1,28.7,28.7,79,79,2700000,2700000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.170168082997407,1000,2,5,2023-07-02 00:45:14.521,2023-07-02 00:45:14.691,113324,1,35.6,35.6,79,79,4185088,4185088,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.153283222000027,1000,2,6,2023-07-02 00:45:14.691,2023-07-02 00:45:14.844,113324,1,44.8,44.8,79,79,4095338,4095338,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.153711275001115,1000,2,7,2023-07-02 00:45:14.844,2023-07-02 00:45:14.998,113340,1,55.5,55.5,80,80,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.141590040002484,1000,2,8,2023-07-02 00:45:14.998,2023-07-02 00:45:15.140,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.135790895001264,1000,2,9,2023-07-02 00:45:15.140,2023-07-02 00:45:15.275,113372,1,68.2,68.2,80,80,4100010,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.122484909999912,1000,2,10,2023-07-02 00:45:15.276,2023-07-02 00:45:15.398,113388,1,80.1,80.1,80,80,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.116946935999294,1000,2,11,2023-07-02 00:45:15.398,2023-07-02 00:45:15.515,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.12696833299924,1000,2,12,2023-07-02 00:45:15.515,2023-07-02 00:45:15.642,113420,1,94.4,94.4,80,80,4101876,4101876,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.543982680999761,1000,3,1,2023-07-02 00:45:15.642,2023-07-02 00:45:16.186,113440,1,8.15,8.4,80,80,2280383.5,2963735,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.300929450997501,1000,3,2,2023-07-02 00:45:16.186,2023-07-02 00:45:16.487,113344,1,13.45,16.9,80,80,4426006,4482131,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.22117372899811,1000,3,3,2023-07-02 00:45:16.487,2023-07-02 00:45:16.708,113344,1,23.6,23.6,80,80,4386903,4386903,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.187821117000567,1000,3,4,2023-07-02 00:45:16.708,2023-07-02 00:45:16.896,113344,1,29.5,29.5,80,80,800000,800000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.162979205000738,1000,3,5,2023-07-02 00:45:16.896,2023-07-02 00:45:17.059,113344,1,38.8,38.8,80,80,4194157,4194157,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.148208515998704,1000,3,6,2023-07-02 00:45:17.059,2023-07-02 00:45:17.207,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.160553645000618,1000,3,7,2023-07-02 00:45:17.208,2023-07-02 00:45:17.368,113344,1,49.2,49.2,79,79,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.151657253001758,1000,3,8,2023-07-02 00:45:17.368,2023-07-02 00:45:17.520,113380,1,59.6,59.6,79,79,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.140553900000668,1000,3,9,2023-07-02 00:45:17.520,2023-07-02 00:45:17.660,113396,1,71.4,71.4,79,79,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.136419531001593,1000,3,10,2023-07-02 00:45:17.660,2023-07-02 00:45:17.797,,,,,,,,,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.134544467000524,1000,3,11,2023-07-02 00:45:17.797,2023-07-02 00:45:17.931,113432,1,84,84,79,79,4100318,4100318,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.144068318000791,1000,3,12,2023-07-02 00:45:17.931,2023-07-02 00:45:18.076,113452,1,95.3,95.3,79,79,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
5.98274552200019,1500,1,1,2023-07-02 00:45:18.081,2023-07-02 00:45:24.063,113452,1,8.01612903225807,10.3,72,75,2261719.83870968,4487069,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
3.5055322570006,1500,1,2,2023-07-02 00:45:24.064,2023-07-02 00:45:27.569,113356,1,16.3222222222222,16.8,71,72,2668280.77777778,4489997,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
2.34593205999772,1500,1,3,2023-07-02 00:45:27.569,2023-07-02 00:45:29.915,113356,1,24.7333333333333,25.2,74.8333333333333,77,2854958.66666667,4386563,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.77222511700165,1500,1,4,2023-07-02 00:45:29.915,2023-07-02 00:45:31.687,113356,1,32.9444444444444,33.2,76,76,3249322.44444444,4196911,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.42258065200076,1500,1,5,2023-07-02 00:45:31.687,2023-07-02 00:45:33.110,113356,1,41.1714285714286,41.7,76,76,4068291.42857143,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.1892182369993,1500,1,6,2023-07-02 00:45:33.110,2023-07-02 00:45:34.299,113356,1,49.25,50.5,77.6666666666667,78,4099999.83333333,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.74125158499737,1500,1,7,2023-07-02 00:45:34.299,2023-07-02 00:45:36.040,113372,1,42.4125,58.5,79.625,80,4160455.75,4387361,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.56217392700273,1500,1,8,2023-07-02 00:45:36.040,2023-07-02 00:45:37.603,113388,1,48.675,67.2,79,79,4162356.125,4369605,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.41390805000265,1500,1,9,2023-07-02 00:45:37.603,2023-07-02 00:45:39.017,113404,1,61.8285714285714,75.1,80.2857142857143,82,4113616.85714286,4195340,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.66420498200023,1500,1,10,2023-07-02 00:45:39.017,2023-07-02 00:45:40.681,113420,1,66.9875,83.2,81.375,82,4115138.875,4188046,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.92147753200334,1500,1,11,2023-07-02 00:45:40.681,2023-07-02 00:45:42.602,113436,1,79.0888888888889,91.4,80.3333333333333,83,4110793.66666667,4197154,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.97921187099928,1500,1,12,2023-07-02 00:45:42.602,2023-07-02 00:45:44.582,113452,1,88.74,99,81.4,85,4126220,4231111,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
2.3613786499991,1500,2,1,2023-07-02 00:45:44.582,2023-07-02 00:45:46.943,232588,3,13.6615384615385,82.8,78.0769230769231,85,3256413.07692308,4488656,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.26539954899999,1500,2,2,2023-07-02 00:45:46.943,2023-07-02 00:45:48.208,232488,3,15.9333333333333,16.8,73,73,3740191.5,4388680,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.855940542001918,1500,2,3,2023-07-02 00:45:48.208,2023-07-02 00:45:49.064,228252,3,22.75,25.3,83,83,4254789,4350908,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.665233292998892,1500,2,4,2023-07-02 00:45:49.064,2023-07-02 00:45:49.730,239516,4,31.1,33.4,82.5,83,4216446.75,4295205,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.562250302002212,1500,2,5,2023-07-02 00:45:49.730,2023-07-02 00:45:50.292,239520,4,39.9,40.8,82,82,4128982,4195081,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.495623643000727,1500,2,6,2023-07-02 00:45:50.292,2023-07-02 00:45:50.788,239520,4,48.5,49.5,85,88,4130521,4161053,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.492442957998719,1500,2,7,2023-07-02 00:45:50.788,2023-07-02 00:45:51.280,239536,4,54.85,58.1,88,88,4101300.5,4103690,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.445927103999566,1500,2,8,2023-07-02 00:45:51.280,2023-07-02 00:45:51.726,239556,4,63.6333333333333,66.8,88.3333333333333,89,4099271,4100044,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.410331518996827,1500,2,9,2023-07-02 00:45:51.726,2023-07-02 00:45:52.136,239572,4,74.6,75,89,89,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.380604261001281,1500,2,10,2023-07-02 00:45:52.136,2023-07-02 00:45:52.517,239588,4,82.8,82.8,89,89,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.373454118001973,1500,2,11,2023-07-02 00:45:52.517,2023-07-02 00:45:52.890,239604,4,86.35,90.4,88,89,4099994.5,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.383861837999575,1500,2,12,2023-07-02 00:45:52.891,2023-07-02 00:45:53.274,239620,4,91.6,91.6,87,87,4100010,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
5.97565070500059,1500,1,1,2023-07-02 00:45:53.275,2023-07-02 00:45:59.250,239620,4,9.79677419354839,65.3,73.3225806451613,87,2563815.58064516,4491420,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
3.50907111400011,1500,1,2,2023-07-02 00:45:59.250,2023-07-02 00:46:02.759,239524,4,16.1888888888889,16.8,74,75,4274969.55555556,4392899,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
2.34174857200196,1500,1,3,2023-07-02 00:46:02.759,2023-07-02 00:46:05.101,113472,1,24.275,24.8,79,80,4221604.16666667,4294784,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.76296650999939,1500,1,4,2023-07-02 00:46:05.101,2023-07-02 00:46:06.864,113472,1,32.7222222222222,33.4,81.5555555555556,82,4191072.66666667,4300000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.4156999279985,1500,1,5,2023-07-02 00:46:06.864,2023-07-02 00:46:08.280,113472,1,40.7857142857143,41.6,82,82,4102856.71428571,4122595,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.26776985299875,1500,1,6,2023-07-02 00:46:08.280,2023-07-02 00:46:09.548,113472,1,48.95,50.8,82,82,4099996.33333333,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.76225276300102,1500,1,7,2023-07-02 00:46:09.548,2023-07-02 00:46:11.310,113488,1,40.7888888888889,58.2,81.3333333333333,82,3973585,4190883,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.59015197500048,1500,1,8,2023-07-02 00:46:11.310,2023-07-02 00:46:12.900,113504,1,49.7125,66.8,79.5,83,3398445.5,4187768,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.43324507899888,1500,1,9,2023-07-02 00:46:12.900,2023-07-02 00:46:14.333,113520,1,61.7571428571429,75.4,84.4285714285714,85,3711825.57142857,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.68093390200011,1500,1,10,2023-07-02 00:46:14.333,2023-07-02 00:46:16.014,113536,1,68.225,83.7,83.625,84,4103127.125,4125007,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.75413971200032,1500,1,11,2023-07-02 00:46:16.014,2023-07-02 00:46:17.769,113552,1,78.7125,91.8,84.625,86,3593439.75,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.99911240099755,1500,1,12,2023-07-02 00:46:17.769,2023-07-02 00:46:19.768,113568,1,87.8166666666667,99,86,86,4132168.83333333,4293013,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
2.34917178999967,1500,2,1,2023-07-02 00:46:19.768,2023-07-02 00:46:22.117,232616,3,9.975,33.5,87.5,89,4404487.83333333,4485258,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
1.26135375299782,1500,2,2,2023-07-02 00:46:22.117,2023-07-02 00:46:23.378,224084,3,15,15.9,85.1666666666667,86,4391402.33333333,4445301,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.865872701000626,1500,2,3,2023-07-02 00:46:23.378,2023-07-02 00:46:24.244,232496,3,22.98,25.2,85,85,4320713.2,4376053,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.663118346001284,1500,2,4,2023-07-02 00:46:24.244,2023-07-02 00:46:24.907,239536,4,31.8,33.7,87,91,4215685,4299378,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.559807540998008,1500,2,5,2023-07-02 00:46:24.907,2023-07-02 00:46:25.467,239536,4,38.2333333333333,41.2,91,91,4126740.66666667,4182069,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.570924953997746,1500,2,6,2023-07-02 00:46:25.467,2023-07-02 00:46:26.038,239536,4,46.5333333333333,49.5,88.3333333333333,91,4097553.66666667,4100274,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.51334277800197,1500,2,7,2023-07-02 00:46:26.038,2023-07-02 00:46:26.552,232536,3,53.7666666666667,58.5,83,83,4100003.33333333,4100010,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.445971503002511,1500,2,8,2023-07-02 00:46:26.552,2023-07-02 00:46:26.998,239572,4,66,66.5,87,91,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
0.409628453999176,1500,2,9,2023-07-02 00:46:26.998,2023-07-02 00:46:27.407,239592,4,73.15,74.5,91,91,4100000,4100000,11th Gen Intel(R) Core(TM) i5-11400H,DDR4,SSD,OMP_RECURSIVO,6
