Time,N,Recur,Promedio_Frecuencia_Proc,Max_Temp,Max_Frecuencia,Tipo_Procesador,Tipo_Memoria,Tipo_Disco,ESTRATEGIA,Nucleos
-1.5793664176886528,-3.5680995824783595,-1.1845164983968068,1.7492855513460466,-7.350717181737506,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5793664176886528,-3.5680995824783595,-1.1845164983968068,0.9754570377215892,-7.350717181737506,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5741279923946943,-3.5680995824783595,-0.5083624612667019,1.7492855513460466,-7.350717181737506,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5741279923946943,-3.5680995824783595,-0.5083624612667019,0.1267418937463621,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5511376796898133,-3.5680995824783595,0.1677915758634031,3.446715839296501,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5511376796898133,-3.5680995824783595,0.1677915758634031,3.3967914190626542,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5511376796898133,-3.5680995824783595,0.1677915758634031,3.0223582673088796,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5086422803379338,-2.8616723793238967,-1.1845164983968068,0.4262884151493817,-7.350717181737506,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5086422803379338,-2.8616723793238967,-1.1845164983968068,0.0019308431617755778,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5086422803379338,-2.8616723793238967,-1.1845164983968068,2.2734919638013307,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5086422803379338,-2.8616723793238967,-1.1845164983968068,2.797698376256615,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5064448715170102,-2.8616723793238967,-0.5083624612667019,7.091198516366568,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5064448715170102,-2.8616723793238967,-0.5083624612667019,3.446715839296501,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5064448715170102,-2.8616723793238967,-0.5083624612667019,0.700872726435478,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.5064448715170102,-2.8616723793238967,-0.5083624612667019,-0.023031366955147688,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,0.22659073421404027,-7.350717181737506,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,1.874096601930648,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,2.1736431233336675,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,-1.0964064019826394,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,-1.1463308222164712,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,1.0753058781892524,-5.513324233256139,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,0.201628524097117,-3.6759312847747707,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.3864491858500017,-2.155245176169434,-1.1845164983968068,1.4996634501768735,-3.6759312847747707,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.388630663970867,-2.155245176169434,-0.5083624612667019,2.6479251155551053,-3.6759312847747707,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.388630663970867,-2.155245176169434,-0.5083624612667019,-0.32257788835816725,-3.6759312847747707,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
-1.388630663970867,-2.155245176169434,-0.5083624612667019,-0.7469354603457734,-3.6759312847747707,0.0,Quad-Core ARM(R) Cortex(R)-A57 MPCore,DDR4,Flash eMMC 5.1,CUDA,4
